0.502885, -7.97147, 99.641
1.53291, -7.97073, 99.6287
2.55309, -7.83749, 99.61
3.56531, -7.56173, 99.6016
4.56336, -7.15742, 99.5843
5.50281, -6.62231, 99.5806
6.37485, -5.9604, 99.5791
7.17755, -5.18264, 99.5641
7.88404, -4.29326, 99.5534
8.47616, -3.32619, 99.5329
8.92942, -2.25515, 99.5114
9.27745, -1.1336, 99.4835
9.48723, 0.0515566, 99.4588
9.53334, 1.26146, 99.4317
9.42166, 2.49459, 99.3972
9.14305, 3.70911, 99.3682
8.73348, 4.90008, 99.3193
8.14231, 6.04287, 99.2883
7.40875, 7.11893, 99.2601
6.53235, 8.08963, 99.2292
5.54763, 8.9741, 99.197
4.43658, 9.72503, 99.182
3.25262, 10.3318, 99.161
1.95008, 10.8009, 99.1553
0.598782, 11.0941, 99.1465
-0.793084, 11.2193, 99.1453
-2.2042, 11.1541, 99.162
-3.61523, 10.9236, 99.1899
-4.97481, 10.501, 99.2033
-6.2926, 9.91455, 99.2177
-7.5235, 9.13209, 99.2451
-8.68788, 8.20862, 99.2534
-9.765, 7.12634, 99.2645
-10.6857, 5.889, 99.2711
-11.4364, 4.55335, 99.2678
-12.0088, 3.1242, 99.2893
-12.4372, 1.61133, 99.306
-12.6604, 0.0234688, 99.3041
-12.6842, -1.57041, 99.3079
-12.5096, -3.15703, 99.3091
-12.1476, -4.73829, 99.3059
-11.5766, -6.27675, 99.2805
-10.8242, -7.74925, 99.252
-9.8577, -9.11544, 99.2172
-8.71595, -10.3847, 99.1887
-7.41287, -11.4932, 99.1602
-5.95394, -12.4333, 99.138
-4.38535, -13.1844, 99.1172
-2.72009, -13.7229, 99.0883
-0.968159, -14.0602, 99.0754
0.832617, -14.191, 99.0525
2.61321, -14.0923, 99.04
4.43209, -13.7652, 99.0226
6.18555, -13.2052, 99.0237
7.86793, -12.4311, 99.0082
9.46544, -11.432, 99.0022
10.9252, -10.2299, 98.9835
12.1818, -8.85908, 98.9799
13.3108, -7.33763, 98.9509
14.234, -5.64021, 98.9223
14.9272, -3.83055, 98.8838
15.493, -1.96003, 98.8297
15.7748, 0.0436001, 98.7956
15.7684, 2.06794, 98.751
15.4996, 4.02016, 98.6939
15.0193, 5.94965, 98.6341
14.2754, 7.86509, 98.578
13.2878, 9.66243, 98.5257
12.0763, 11.3134, 98.4891
10.6495, 12.8161, 98.4617
9.04352, 14.1634, 98.4438
7.24124, 15.29, 98.427
5.31277, 16.1935, 98.3983
3.27075, 16.855, 98.3872
1.1553, 17.2561, 98.3669
-1.01681, 17.3845, 98.3705
-3.20017, 17.2579, 98.3891
-5.34899, 16.8493, 98.3958
-7.42819, 16.1673, 98.4058
-9.42852, 15.2069, 98.4002
-11.3212, 14.0209, 98.4076
-13.1112, 12.5797, 98.3916
-14.6403, 10.8933, 98.3869
-15.9922, 9.03778, 98.3804
-17.1351, 7.00456, 98.3563
-18.0273, 4.84873, 98.3406
-18.6454, 2.57827, 98.3176
-18.9365, 0.241486, 98.2876
-18.9816, -2.09902, 98.2764
-18.6829, -4.47879, 98.2328
-18.1251, -6.74934, 98.1816
-17.2555, -8.98865, 98.1223
-16.1149, -11.1234, 98.0748
-14.6883, -13.1118, 98.0226
-12.9994, -14.9332, 97.9581
-11.0608, -16.5324, 97.9118
-8.94085, -17.8802, 97.8718
-6.6728, -18.9542, 97.8316
-4.25536, -19.7465, 97.7814
-1.74614, -20.251, 97.7346
0.808017, -20.4249, 97.7069
3.39624, -20.2954, 97.6795
5.94386, -19.8479, 97.7053
8.43706, -19.0764, 97.7365
10.7927, -17.9546, 97.7446
13.0233, -16.5349, 97.7443
15.1228, -14.8052, 97.7216
16.9878, -12.8801, 97.7126
18.6403, -10.6587, 97.6656
19.9526, -8.31293, 97.6504
20.9511, -5.78936, 97.6247
21.6064, -3.1688, 97.6086
21.9685, -0.468437, 97.5812
22.0067, 2.21736, 97.5307
21.6235, 4.95302, 97.4945
20.8755, 7.59418, 97.4684
19.7922, 10.172, 97.4089
18.5283, 12.5895, 97.3465
16.8693, 14.9178, 97.3043
14.9235, 17.0138, 97.2966
12.7472, 18.906, 97.2927
10.3179, 20.4915, 97.271
7.68982, 21.7753, 97.252
4.92636, 22.7012, 97.2413
2.04838, 23.2868, 97.2386
-0.881973, 23.5159, 97.2318
-3.82597, 23.365, 97.2169
-6.76039, 22.8434, 97.1989
-9.62274, 21.958, 97.1775
-12.3481, 20.7255, 97.1486
-14.8953, 19.1389, 97.1155
-17.2747, 17.2467, 97.066
-19.376, 15.0755, 97.0258
-21.1994, 12.6204, 96.9617
-22.7161, 9.96081, 96.8929
-23.849, 7.08422, 96.8434
-24.7283, 4.12541, 96.7742
-25.2526, 1.04449, 96.7045
-25.3354, -2.10279, 96.6411
-24.9628, -5.27485, 96.5695
-24.2234, -8.36274, 96.5106
-23.1038, -11.3172, 96.4379
-21.6455, -14.0849, 96.3556
-19.7251, -16.6958, 96.2888
-17.5464, -19.0147, 96.218
-15.0515, -21.1053, 96.1452
-12.3773, -22.9649, 96.0638
-9.42063, -24.4665, 96.0023
-6.33424, -25.5846, 95.9136
-3.10366, -26.3042, 95.8466
0.219193, -26.6103, 95.7929
3.58301, -26.4683, 95.7781
6.88663, -25.8946, 95.8035
10.1147, -24.921, 95.8141
13.1715, -23.5222, 95.8252
16.0972, -21.7461, 95.857
18.753, -19.6059, 95.8868
21.1181, -17.1088, 95.9337
23.2485, -14.4221, 95.937
25.0074, -11.3896, 95.9301
26.3608, -8.19061, 95.8899
27.2827, -4.79359, 95.8735
27.8071, -1.26921, 95.7759
27.8147, 2.2993, 95.6985
27.3814, 5.75821, 95.6604
26.4997, 9.15694, 95.6148
25.2044, 12.5479, 95.5422
23.5236, 15.7302, 95.4809
21.5298, 18.6336, 95.4466
19.1499, 21.2884, 95.4223
16.4182, 23.6609, 95.4002
13.3267, 25.6258, 95.382
10.0884, 27.2144, 95.3289
6.62461, 28.3938, 95.298
3.01238, 29.1841, 95.2708
-0.655692, 29.4669, 95.2382
-4.3767, 29.2899, 95.2131
-8.06082, 28.6767, 95.1554
-11.6539, 27.5885, 95.1314
-15.1036, 26.0485, 95.0792
-18.341, 24.0601, 95.01
-21.293, 21.713, 94.9345
-23.9575, 18.9846, 94.882
-26.2229, 15.9278, 94.815
-28.1188, 12.5249, 94.7712
-29.609, 8.91219, 94.7469
-30.667, 5.20229, 94.6924
-31.206, 1.32518, 94.6571
-31.2242, -2.56004, 94.5977
-30.738, -6.45125, 94.5378
-29.7434, -10.2644, 94.4549
-28.2729, -13.9551, 94.3869
-26.3784, -17.4413, 94.3001
-24.0521, -20.6968, 94.1935
-21.3242, -23.523, 94.1147
-18.2882, -26.1422, 94.0125
-14.8928, -28.4039, 93.9197
-11.2483, -30.1847, 93.813
-7.45391, -31.4785, 93.6816
-3.46511, -32.251, 93.6075
0.656606, -32.4851, 93.5505
4.70499, -32.1999, 93.4615
8.76194, -31.4297, 93.4751
12.6889, -30.1711, 93.4676
16.4677, -28.4579, 93.4842
19.9743, -26.2403, 93.515
23.2073, -23.6045, 93.5203
26.0794, -20.5454, 93.5697
28.58, -17.163, 93.581
30.7024, -13.4761, 93.5223
32.2307, -9.54026, 93.5849
33.2899, -5.38832, 93.5783
33.8656, -1.19174, 93.5371
33.9106, 2.98565, 93.5141
33.3706, 7.28367, 93.4492
32.2992, 11.4755, 93.4212
30.7648, 15.4994, 93.3823
28.7119, 19.2788, 93.3917
26.2121, 22.7885, 93.4324
23.2702, 25.9948, 93.4156
20.0113, 28.8317, 93.4013
16.2951, 31.2355, 93.3942
12.3154, 33.168, 93.4007
8.1507, 34.5771, 93.3956
3.84638, 35.527, 93.362
-0.589424, 35.8515, 93.3589
-5.05258, 35.5974, 93.3143
-9.44968, 34.7316, 93.2683
-13.7401, 33.3692, 93.2282
-17.8305, 31.4512, 93.1447
-21.6613, 29.0092, 93.0608
-25.1859, 26.1239, 92.9814
-28.3182, 22.783, 92.9127
-31.0168, 19.0596, 92.8578
-33.2358, 15.076, 92.8054
-34.9578, 10.7878, 92.7633
-36.1812, 6.28101, 92.7308
-36.7674, 1.66764, 92.7084
-36.8536, -2.99705, 92.6522
-36.2914, -7.5908, 92.5435
-35.129, -12.0872, 92.4477
-33.4658, -16.4804, 92.3717
-31.1886, -20.5578, 92.262
-28.4473, -24.3739, 92.1491
-25.2688, -27.8677, 92.0514
-21.6054, -30.9094, 91.9439
-17.5958, -33.4804, 91.8366
-13.2788, -35.588, 91.7725
-8.71233, -37.0897, 91.7338
-3.94284, -37.9576, 91.6966
0.873089, -38.2007, 91.5563
5.68898, -37.9358, 91.4625
10.4645, -37.0916, 91.4299
15.0938, -35.5454, 91.4256
19.5178, -33.4625, 91.391
23.6581, -30.8231, 91.3793
27.4757, -27.7293, 91.3233
30.835, -24.1294, 91.3127
33.7359, -20.14, 91.3146
36.1375, -15.818, 91.2933
37.959, -11.196, 91.2633
39.2084, -6.28788, 91.1916
39.8371, -1.3213, 91.143
39.8207, 3.6773, 91.092
39.2202, 8.74608, 91.0515
37.949, 13.6045, 91.0299
36.1111, 18.3637, 90.9896
33.7519, 22.8702, 90.932
30.757, 27.0779, 90.915
27.238, 30.7781, 90.9146
23.4007, 34.0492, 90.8975
19.1364, 36.829, 90.8574
14.5098, 39.0487, 90.8302
9.63551, 40.6628, 90.816
4.58203, 41.5959, 90.812
-0.57854, 41.9018, 90.7837
-5.74203, 41.5603, 90.7475
-10.8775, 40.52, 90.7069
-15.8393, 38.8635, 90.6423
-20.5366, 36.5892, 90.5419
-24.9789, 33.7274, 90.4641
-29.0064, 30.31, 90.3776
-32.5987, 26.4019, 90.308
-35.6653, 22.0709, 90.2154
-38.2132, 17.3964, 90.1546
-40.2021, 12.4156, 90.1258
-41.5527, 7.24702, 90.1205
-42.2623, 1.9174, 90.0973
-42.3056, -3.48314, 90.0537
-41.6458, -8.8432, 89.9998
-40.2805, -14.0334, 89.9146
-38.2813, -19.0663, 89.836
-35.6712, -23.8156, 89.738
-32.4575, -28.1963, 89.7113
-28.7642, -32.1796, 89.6427
-24.5705, -35.6929, 89.552
-19.9346, -38.6059, 89.488
-14.9513, -40.9619, 89.453
-9.72552, -42.6355, 89.4057
-4.28184, -43.6236, 89.3421
1.24021, -43.9411, 89.2543
6.79631, -43.6047, 89.2033
12.2786, -42.5443, 89.0994
17.5636, -40.7544, 89.0254
22.6407, -38.3475, 88.9654
27.3483, -35.2902, 88.919
31.6708, -31.6868, 88.879
35.4836, -27.5512, 88.8568
38.8035, -22.9403, 88.8214
41.4854, -17.9431, 88.7521
43.5199, -12.6522, 88.6719
44.8493, -7.11643, 88.6004
45.5498, -1.45796, 88.4912
45.5197, 4.30228, 88.4618
44.7937, 10.0621, 88.407
43.362, 15.6399, 88.3749
41.2527, 21.0715, 88.3015
38.4562, 26.166, 88.2461
35.0898, 30.8728, 88.1884
31.1804, 35.1163, 88.1231
26.7314, 38.8059, 88.0923
21.8245, 41.9287, 88.0234
16.5099, 44.3748, 87.9804
10.9137, 46.1665, 88.0006
5.13927, 47.2151, 87.9886
-0.75354, 47.5197, 87.9598
-6.64246, 47.0895, 87.9067
-12.4464, 45.914, 87.8249
-18.0511, 44.0081, 87.7242
-23.399, 41.4233, 87.6502
-28.3818, 38.1459, 87.5423
-32.8913, 34.2718, 87.4382
-36.9135, 29.8309, 87.3434
-40.3678, 24.8932, 87.2365
-43.2153, 19.5845, 87.1712
-45.4116, 13.9721, 87.1067
-46.9197, 8.11289, 87.1077
-47.6648, 2.09497, 87.079
-47.6816, -3.95965, 87.0683
-46.9448, -10.0297, 86.9885
-45.3769, -15.9197, 86.9324
-43.1048, -21.6275, 86.8511
-40.1289, -26.9933, 86.7729
-36.5019, -31.9571, 86.7287
-32.2852, -36.4619, 86.6471
-27.5173, -40.3734, 86.5859
-22.3073, -43.635, 86.4988
-16.7697, -46.2551, 86.4265
-10.8779, -48.1732, 86.3855
-4.72744, -49.2839, 86.3814
1.44877, -49.6288, 86.3106
7.72021, -49.1621, 86.287
13.8578, -47.9586, 86.2044
19.7697, -45.8635, 86.1906
25.4553, -43.1602, 86.082
30.7925, -39.683, 86.1063
35.6549, -35.6115, 86.0765
39.8992, -30.9267, 86.0347
43.5007, -25.7513, 85.9399
46.4894, -20.1311, 85.8943
48.7605, -14.1794, 85.8361
50.2846, -7.97292, 85.769
50.9837, -1.60442, 85.6823
50.9291, 4.83274, 85.63
50.1372, 11.2309, 85.5955
48.5637, 17.4949, 85.4892
46.2512, 23.5113, 85.3975
43.1473, 29.1954, 85.3503
39.3632, 34.48, 85.3041
34.9664, 39.238, 85.2375
29.9683, 43.3925, 85.1679
24.4225, 46.8697, 85.1195
18.5125, 49.5648, 85.1142
12.2574, 51.5355, 85.1212
5.821, 52.7007, 85.0915
-0.847738, 53.005, 85.0666
-7.32417, 52.5731, 84.9916
-13.8332, 51.2517, 84.9019
-20.1451, 49.1407, 84.7893
-26.2266, 46.2637, 84.6879
-31.7197, 42.6788, 84.5565
-36.7631, 38.3078, 84.4459
-41.2322, 33.3631, 84.3132
-45.0785, 27.9348, 84.1696
-48.1836, 22.0501, 84.0414
-50.6093, 15.7933, 83.9597
-52.2117, 9.27351, 83.8489
-53.0398, 2.59344, 83.7491
-53.0897, -4.12107, 83.6261
-52.2091, -10.8319, 83.5065
-50.5346, -17.4095, 83.4383
-48.0452, -23.7191, 83.3378
-44.74, -29.6976, 83.3051
-40.714, -35.1962, 83.2519
-36.0272, -40.171, 83.1986
-30.7069, -44.4895, 83.1677
-24.9094, -48.1106, 83.1059
-18.668, -50.9635, 83.1264
-12.1209, -52.9737, 83.1454
-5.30415, -54.2083, 83.107
1.54225, -54.5466, 83.0924
8.44691, -54.0416, 83.0483
15.2888, -52.691, 83.0155
21.8462, -50.4549, 83.0011
28.1334, -47.3691, 83.0117
33.8602, -43.6194, 82.9256
39.1565, -39.1805, 82.8627
43.8371, -34.022, 82.8373
47.852, -28.2669, 82.8005
51.1718, -22.0459, 82.776
53.6749, -15.446, 82.7727
55.3283, -8.58876, 82.7169
56.1937, -1.58951, 82.6385
56.1253, 5.50048, 82.5594
55.2421, 12.5412, 82.5096
53.5137, 19.4508, 82.3963
50.9695, 26.0723, 82.3848
47.5039, 32.3442, 82.3417
43.3466, 38.1413, 82.3149
38.4466, 43.3124, 82.3285
32.8874, 47.814, 82.2883
26.6537, 51.642, 82.2285
20.1647, 54.6014, 82.2413
13.3817, 56.7353, 82.1927
6.24354, 58.0038, 82.1098
-1.02521, 58.4625, 82.0465
-8.27712, 57.9384, 81.9157
-15.4263, 56.4063, 81.8325
-22.2293, 54.0971, 81.6798
-28.8717, 50.9344, 81.5607
-34.9035, 46.9233, 81.394
-40.5031, 42.1803, 81.2609
-45.4213, 36.7879, 81.1105
-49.6856, 30.9289, 80.9006
-53.1662, 24.5043, 80.7656
-55.8808, 17.597, 80.6328
-57.6366, 10.4048, 80.5256
-58.5104, 2.97017, 80.4546
-58.4716, -4.48147, 80.3377
-57.4704, -11.7887, 80.2206
-55.6212, -18.9875, 80.1129
-52.8799, -25.9543, 80.0752
-49.24, -32.4426, 80.0054
-44.7724, -38.4322, 79.9203
-39.6141, -43.8361, 79.8614
-33.7719, -48.5714, 79.7416
-27.4163, -52.5133, 79.6808
-20.6606, -55.5997, 79.7024
-13.4642, -57.8845, 79.6546
-6.10611, -59.2201, 79.6353
1.39234, -59.6541, 79.5558
8.88361, -59.1017, 79.5219
16.3269, -57.663, 79.4736
23.5329, -55.2626, 79.4202
30.3423, -51.9108, 79.3798
36.7793, -47.8571, 79.2844
42.5927, -42.9631, 79.1833
47.7516, -37.3287, 79.085
52.159, -31.1334, 79.0017
55.8102, -24.414, 78.9136
58.5506, -17.2419, 78.8517
60.4055, -9.79137, 78.8058
61.3675, -2.15481, 78.712
61.3164, 5.54159, 78.6095
60.3986, 13.2235, 78.5086
58.523, 20.7349, 78.4211
55.6979, 27.9523, 78.4044
51.9317, 34.7362, 78.3809
47.3996, 40.9733, 78.3697
42.044, 46.6588, 78.3189
36.0031, 51.6558, 78.2729
29.3924, 55.6872, 78.2683
22.2871, 59.0333, 78.2526
14.8679, 61.4657, 78.1733
7.32101, 62.8321, 78.0923
-0.601128, 63.1473, 78.0072
-8.36992, 62.5996, 77.8703
-16.1419, 61.048, 77.7149
-23.68, 58.4324, 77.6021
-30.8746, 54.8457, 77.5389
-37.4152, 50.369, 77.4278
-43.3832, 45.2242, 77.2636
-48.8698, 39.2471, 77.1424
-53.3738, 32.5441, 77.0601
-56.9429, 25.4005, 76.9424
-59.8499, 17.8178, 76.8446
-61.7577, 9.95397, 76.7294
-62.5993, 2.04427, 76.5401
-62.6001, -6.01104, 76.4327
-61.5263, -14.0161, 76.3514
-59.515, -21.7875, 76.2097
-56.4876, -29.2949, 76.1621
-52.5393, -36.3475, 76.1559
-47.7904, -42.887, 76.1701
-42.1442, -48.7269, 76.0444
-35.7629, -53.7637, 75.9027
-28.7652, -57.9643, 75.7728
-21.2889, -61.3066, 75.6621
-13.513, -63.5669, 75.6301
-5.48382, -65.0238, 75.5438
2.73862, -65.5103, 75.3693
11.0638, -64.7833, 75.1865
18.8223, -63.129, 75.2521
26.7303, -60.4651, 75.1657
34.1677, -56.7578, 75.1596
40.9311, -52.2709, 75.1916
47.5062, -46.8272, 75.0553
52.8299, -40.5759, 75.1534
57.6724, -33.83, 75.0582
61.5197, -26.504, 74.9704
64.3411, -18.7888, 74.9519
66.4366, -10.6526, 74.8733
67.184, -2.50466, 74.8712
67.0555, 5.8565, 74.8668
65.8463, 14.0959, 74.8893
63.6966, 22.1668, 74.8613
60.536, 29.9434, 74.8416
56.4143, 37.2066, 74.7837
51.3335, 43.888, 74.7294
45.3881, 49.817, 74.6967
38.8865, 55.0398, 74.6492
31.6301, 59.3133, 74.6503
23.872, 62.7189, 74.606
15.8781, 65.109, 74.5534
7.53876, 66.5907, 74.4118
-0.942374, 66.9001, 74.2943
-9.13415, 66.3245, 74.0758
-17.1121, 64.6265, 73.8652
-25.2687, 61.9992, 73.6277
-32.7956, 58.1179, 73.4453
-39.9563, 53.3046, 73.2368
-46.4544, 47.6929, 73.0109
-51.987, 41.3163, 72.8137
-56.9592, 34.3436, 72.521
-60.8676, 26.8689, 72.2687
-63.8177, 18.7256, 72.1442
-65.9406, 10.4, 71.9098
-67.0267, 1.87167, 71.6666
-66.9006, -6.81407, 71.5957
-65.6991, -15.3685, 71.4299
-63.3405, -23.7211, 71.364
-59.8336, -31.6435, 71.461
-55.6427, -39.253, 71.3358
-50.3307, -46.1146, 71.3013
-44.2106, -52.2958, 71.2634
-37.4145, -57.6371, 71.3316
-30.0444, -62.0368, 71.4707
-22.0264, -65.6582, 71.3866
-13.6018, -68.1256, 71.4332
-4.74857, -69.3453, 71.4759
4.0234, -69.3891, 71.6168
12.9399, -68.5929, 71.5469
21.6486, -66.6635, 71.7009
30.1543, -63.1531, 71.9568
37.9143, -59.2455, 72.1684
45.0644, -53.9745, 72.4809
51.829, -48.5308, 72.4984
57.7029, -41.9889, 72.6617
62.6418, -34.442, 72.8454
66.9256, -26.6168, 72.8679
69.8098, -18.4053, 73.0325
71.7527, -9.60041, 73.1685
72.6877, -0.90004, 73.2675
72.3474, 8.20056, 73.4229
70.929, 17.0933, 73.4834
68.4312, 25.623, 73.5437
64.8832, 33.8575, 73.5873
60.2883, 41.5267, 73.5416
54.694, 48.5437, 73.5377
48.1967, 54.8398, 73.4791
41.1569, 60.3401, 73.4329
33.3377, 64.9934, 73.435
25.1053, 68.5489, 73.3098
16.4344, 71.0611, 73.1708
7.37735, 72.4101, 73.061
-2.09605, 72.7571, 73.02
-11.2282, 71.7913, 72.8749
-19.6691, 69.3581, 72.6043
-28.3019, 66.6124, 72.3155
-36.6898, 62.5193, 72.1169
-43.8319, 57.0825, 71.8018
-50.7571, 51.2031, 71.4559
-56.6967, 44.4228, 71.0826
-62.0599, 36.9711, 70.7505
-66.0088, 28.6236, 70.5644
-69.1373, 19.9326, 70.3739
-71.006, 10.9775, 70.1735
-71.8296, 1.74975, 70.0521
-71.4461, -7.40596, 69.8961
-70.0219, -16.4695, 69.6082
-67.4133, -25.278, 69.3319
-63.6776, -33.7002, 69.1142
-58.9001, -41.6405, 68.7714
-53.111, -48.9059, 68.5805
-46.3862, -55.1901, 68.6835
-39.1495, -60.8954, 68.6428
-30.9849, -65.494, 68.5118
-22.2581, -68.8487, 68.4219
-13.2104, -71.2355, 68.3286
-4.19561, -72.3988, 68.4083
4.75651, -72.851, 68.4382
14.262, -71.7257, 68.3067
23.101, -69.7563, 68.3494
32.058, -66.5306, 68.2764
40.3289, -62.2564, 68.3074
48.0515, -56.6795, 68.3316
55.193, -50.3503, 68.2762
61.1858, -43.1575, 68.3393
66.4236, -35.1241, 68.2493
70.6103, -26.6393, 68.167
73.6061, -17.7279, 68.1431
75.4772, -8.52993, 68.1946
76.1423, 0.933578, 68.2624
75.7566, 10.3242, 68.354
74.2247, 19.5901, 68.4854
71.5877, 28.6589, 68.4943
67.8315, 37.3331, 68.4795
63.0453, 45.4963, 68.3999
57.2737, 52.9378, 68.2599
50.292, 59.6961, 68.2552
42.6623, 65.4302, 68.2119
34.4021, 70.2424, 68.152
25.4058, 73.9045, 68.1511
16.0827, 76.602, 68.0776
6.44455, 77.7387, 67.9962
-3.10917, 77.8244, 67.8997
-12.9475, 76.7883, 67.8438
-22.2815, 74.5139, 67.6509
-31.4066, 71.3141, 67.3889
-39.5417, 66.7611, 66.9412
-47.043, 61.6781, 66.3557
-54.279, 54.892, 66.0931
-60.4977, 47.4198, 65.7412
-65.6843, 39.3154, 65.288
-70.0208, 30.6588, 64.905
-72.9176, 21.4111, 64.5473
-74.7741, 12.0236, 64.1186
-75.7419, 2.45061, 63.7484
-75.3533, -7.35661, 63.6322
-73.6133, -16.8634, 63.2703
-70.8898, -26.1744, 63.1032
-66.8204, -35.0477, 62.8554
-61.4877, -43.2391, 62.7713
-55.1654, -50.7576, 62.6052
-47.9845, -57.3465, 62.6497
-40.1042, -63.0666, 62.705
-31.5154, -67.5391, 62.8998
-22.5203, -71.1716, 62.9856
-13.2402, -73.6472, 63.1476
-3.51223, -75.293, 63.1293
6.38789, -75.2561, 63.3535
16.2533, -73.9094, 63.5865
26.2523, -71.7806, 63.6408
35.3633, -68.2782, 63.9091
44.0986, -63.4117, 64.1557
51.8424, -57.247, 64.5781
59.2824, -50.5439, 64.8418
65.222, -42.3212, 65.183
70.9293, -34.2266, 65.377
75.3392, -25.361, 65.5867
78.3842, -15.6679, 65.8186
80.279, -6.04924, 66.1864
80.7385, 3.99906, 66.4335
79.97, 14.0596, 66.6732
78.1102, 23.807, 66.8303
74.9885, 33.2463, 66.9773
70.7317, 42.2261, 67.0953
65.4127, 50.6359, 67.043
58.9549, 58.289, 67.0453
51.7305, 65.0002, 66.8633
43.4136, 70.7438, 66.8012
34.7179, 75.6245, 66.647
25.6338, 79.0886, 66.2413
15.9611, 81.4166, 65.8757
6.22564, 82.5498, 65.426
-4.00106, 82.6186, 65.0909
-13.8385, 81.7856, 64.5742
-23.6876, 78.7422, 64.1555
-33.2511, 74.8798, 63.8223
-42.2204, 70.22, 63.427
-50.2319, 64.3499, 62.8724
-57.6074, 57.4015, 62.4257
-64.1967, 49.627, 61.9925
-69.7842, 40.9182, 61.6036
-74.2211, 31.9904, 61.0508
-77.4498, 22.3749, 60.6673
-79.3195, 12.3663, 60.2586
-80.1333, 2.25228, 59.884
-79.3802, -7.92422, 59.557
-77.4662, -17.8355, 58.9545
-74.4119, -27.54, 58.6028
-70.2868, -36.7761, 58.3602
-64.8305, -45.3723, 58.1466
-58.438, -53.2786, 57.8051
-50.8623, -60.0907, 57.6856
-42.7741, -66.1333, 57.4051
-33.6269, -70.9752, 57.1703
-24.0835, -74.6376, 56.9526
-13.8858, -76.7771, 56.7979
-3.82746, -77.9167, 56.533
6.27946, -77.8326, 56.4012
16.5699, -76.4115, 56.2327
26.6021, -73.4422, 56.1885
35.9503, -69.5016, 56.0776
44.9997, -64.3415, 55.9641
53.4171, -58.1549, 55.853
60.5851, -51.1361, 55.9068
67.091, -43.2988, 55.9484
72.6946, -34.7173, 56.095
77.0531, -25.211, 56.146
80.1384, -15.3579, 56.3159
82.092, -5.09487, 56.5348
82.728, 5.35441, 56.6657
82.0386, 15.7451, 56.8573
80.0276, 25.931, 56.9632
76.7656, 35.8595, 57.2575
72.2685, 45.352, 57.5374
66.5467, 54.0363, 57.6601
59.671, 61.8298, 57.9204
52.0637, 68.6979, 58.0385
43.7806, 74.5354, 58.014
34.5493, 79.5748, 58.2239
24.579, 83.4902, 58.4782
14.4432, 86.4503, 58.6178
4.31426, 87.3878, 58.6314
-5.68191, 87.2422, 58.4781
-16.5023, 86.0949, 58.6505
-26.8285, 83.101, 58.7953
-36.6115, 79.152, 58.835
-45.6465, 73.9686, 58.8332
-54.6583, 67.8671, 59.0442
-62.2931, 60.7534, 58.8542
-68.9461, 52.4242, 58.7188
-74.5245, 43.4866, 58.3816
-78.8339, 33.8451, 57.9986
-81.8599, 23.8337, 57.5322
-83.7138, 13.2594, 57.3051
-84.1815, 2.59763, 56.9947
-83.2747, -8.00022, 56.4746
-81.2521, -18.4296, 56.0215
-78.15, -28.5372, 55.5582
-73.6468, -38.1751, 55.2647
-68.0179, -47.1445, 54.9927
-61.1681, -55.3422, 54.5843
-53.3413, -62.5259, 54.3202
-44.6631, -68.664, 54.1189
-35.3984, -73.7701, 53.88
-25.6719, -77.4493, 53.777
